Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2019-02-01 00:00:00,01510,"Clinton, MA",,286275.000000,0.0008,0.0525,31.5,-0.1000,0.1250,66.00,-0.2000,-0.3016,16.0,0.6000,1.0000,0.0,-1.0000,,6.0,-0.4000,0.5000,0.0,,,291195.0000,0.0041,0.0882,31.5,-0.1000,0.1250,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01516,"Douglas, MA",*,417475.000000,0.0184,,36.0,0.1077,0.0286,49.50,-0.3400,-0.4817,12.0,0.2000,0.2000,0.0,,,6.0,0.5000,2.0000,0.0,,-1.0000,405125.0000,-0.0770,-0.1355,36.0,0.1077,0.0000,0.0000,0.0000,-0.0286
2019-02-01 00:00:00,01518,"Fiskdale, MA",,348525.000000,0.0387,-0.1188,13.0,0.3000,0.2381,97.50,0.3000,-0.2896,2.0,-0.5000,0.0000,0.0,,,0.0,,-1.0000,0.0,,,348418.0000,0.0156,-0.1019,13.0,0.3000,0.2381,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01519,"Grafton, MA",,517000.000000,0.0798,0.0552,20.0,0.1765,0.4815,41.00,-0.5603,-0.6356,6.0,-0.5000,0.5000,0.0,,,2.0,-0.5000,-0.6667,0.0,,,524948.0000,0.0056,0.0901,20.0,0.1765,0.4815,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01520,"Holden, MA",,414022.500000,-0.0048,-0.0421,44.0,0.0233,-0.2787,78.50,-0.0514,0.0979,20.0,0.2500,-0.0909,2.0,,-0.5000,10.0,1.5000,0.2500,0.0,,,428381.0000,-0.0497,-0.0160,44.0,0.0233,-0.2787,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01521,"Holland, MA",,209050.000000,-0.2279,0.1741,7.0,-0.2632,0.1667,67.25,0.0675,-0.4227,2.0,-0.5000,0.0000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,276587.0000,-0.0060,-0.1163,7.0,-0.2632,0.1667,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01523,"Lancaster, MA",,497500.000000,0.0425,-0.0478,17.5,-0.1463,0.4583,93.00,0.1138,0.5500,0.0,-1.0000,-1.0000,0.0,,,4.0,1.0000,1.0000,0.0,,,729685.0000,0.0010,-0.0912,17.5,-0.1463,0.4583,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01524,"Leicester, MA",*,314950.000000,0.0887,0.1350,13.5,-0.1563,-0.2703,93.00,-0.0412,,2.0,-0.6667,-0.8000,0.0,,,2.0,-0.6667,,0.0,,,369579.0000,0.0457,0.3887,13.5,-0.1563,-0.2703,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01527,"Millbury, MA",*,324025.000000,-0.0028,,18.5,-0.1190,,51.00,-0.2416,,8.0,-0.3333,-0.4286,0.0,,-1.0000,6.0,0.5000,-0.2500,0.0,,,359328.0000,-0.0229,0.1564,18.5,-0.1190,-0.5067,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01529,"Millville, MA",,277550.000000,0.0714,0.2906,6.0,0.0000,-0.1429,141.75,0.3034,0.4246,0.0,,,0.0,,,0.0,,,1.5,-0.5000,0.5000,292809.0000,-0.0111,0.4760,7.5,-0.1667,-0.0625,0.2500,-0.2500,0.1071
2019-02-01 00:00:00,01532,"Northborough, MA",*,473775.000000,-0.1095,,35.0,0.3725,,43.00,-0.6091,,16.0,0.6000,1.0000,0.0,,,8.0,3.0000,0.0000,0.0,,,776300.0000,-0.1229,0.0937,35.0,0.3725,0.2963,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01534,"Northbridge, MA",,456275.000000,0.0253,0.0737,12.5,-0.1071,-0.1667,93.25,0.1477,0.1134,2.0,-0.5000,-0.7500,0.0,,,2.0,0.0000,0.0000,0.0,,,473984.0000,0.0564,0.1760,12.5,-0.1071,-0.1667,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01535,"North Brookfield, MA",*,259025.000000,-0.0405,0.2954,15.0,0.2000,0.2000,78.25,-0.1806,,2.0,-0.5000,0.0000,0.0,,,4.0,0.0000,0.0000,0.0,,,279374.0000,-0.0212,0.2537,15.0,0.2000,0.2000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01536,"North Grafton, MA",,432050.000000,0.0562,-0.0069,17.5,-0.0541,0.1667,49.50,-0.1610,-0.2205,4.0,-0.3333,-0.3333,0.0,,,0.0,-1.0000,,0.0,,,476906.0000,0.0022,0.0401,17.5,-0.0541,0.1667,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01537,"North Oxford, MA",,275050.000000,-0.0044,0.1297,8.0,0.0667,-0.0588,56.00,-0.4043,-0.5162,4.0,1.0000,,0.0,,,0.0,,,0.0,,,246258.0000,-0.0198,-0.0193,8.0,0.0667,-0.0588,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01540,"Oxford, MA",*,263750.000000,0.0087,0.1046,16.0,-0.1579,0.1429,69.25,0.4973,,6.0,2.0000,0.5000,0.0,-1.0000,,4.0,-0.5000,-0.3333,0.0,,,268453.0000,0.0038,0.0729,16.0,-0.1579,0.1429,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01541,"Princeton, MA",*,509950.000000,0.0200,,18.0,-0.0769,,119.00,0.0128,,2.0,0.0000,0.0000,0.0,,,2.0,-0.7500,,0.0,,,554080.0000,0.0813,0.0995,18.0,-0.0769,1.4000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01543,"Rutland, MA",,372450.000000,0.0241,0.0718,33.0,-0.0704,-0.0149,103.00,0.0674,0.4207,8.0,1.0000,0.0000,0.0,,,4.0,-0.5000,,0.0,,,352907.0000,0.0129,0.0536,33.0,-0.0704,-0.0149,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01545,"Shrewsbury, MA",*,535050.000000,0.0094,,86.5,-0.0170,,99.50,0.1117,,24.0,0.5000,-0.1429,0.0,,,12.0,0.0000,0.0000,0.0,,-1.0000,535748.0000,0.0359,0.0082,86.5,-0.0170,0.4417,0.0000,0.0000,-0.0169
2019-02-01 00:00:00,01550,"Southbridge, MA",,199225.000000,0.0087,0.0644,29.5,0.2292,-0.0167,78.00,-0.0930,-0.2427,10.0,0.6667,0.0000,0.0,,,8.0,-0.2000,0.0000,0.0,,,232778.0000,-0.0098,0.1308,29.5,0.2292,-0.0167,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01560,"South Grafton, MA",,364950.000000,-0.0135,-0.0267,13.5,-0.1290,0.2857,95.25,0.1832,0.2212,4.0,1.0000,-0.3333,0.0,,,0.0,-1.0000,,0.0,,,411628.0000,-0.0596,-0.0221,13.5,-0.1290,0.2857,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01562,"Spencer, MA",,299950.000000,0.0519,0.2060,35.0,0.0000,0.0448,79.75,-0.0154,-0.0534,8.0,0.0000,-0.2000,0.0,,-1.0000,0.0,-1.0000,-1.0000,0.0,,,294608.0000,-0.0063,0.0331,35.0,0.0000,0.0448,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01564,"Sterling, MA",,396025.000000,0.0483,0.0472,16.5,-0.1316,-0.1750,124.50,0.5370,-0.5740,4.0,1.0000,1.0000,0.0,,,2.0,-0.5000,0.0000,0.0,,,411707.0000,0.0520,-0.1287,16.5,-0.1316,-0.1750,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01566,"Sturbridge, MA",,335049.500000,-0.0358,-0.0059,31.0,-0.0606,0.5122,78.25,0.0000,0.0868,8.0,1.0000,0.3333,0.0,,,4.0,-0.7500,-0.5000,0.0,,,445676.0000,0.0247,0.2813,31.0,-0.0606,0.5122,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01568,"Upton, MA",*,426550.000000,-0.0626,,16.0,-0.2000,-0.3333,55.75,-0.0388,-0.5235,2.0,-0.7500,-0.8333,0.0,,-1.0000,2.0,-0.5000,,0.0,,,469295.0000,-0.0433,-0.1944,16.0,-0.2000,-0.3333,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01569,"Uxbridge, MA",,364972.500000,0.0282,0.0530,53.5,-0.1008,0.0388,64.50,0.0238,-0.1284,18.0,-0.1000,0.0000,4.0,0.0000,1.0000,8.0,-0.5556,0.3333,1.5,2.0000,-0.4000,378532.0000,0.0311,0.0564,55.0,-0.0833,0.0185,0.0280,0.0196,-0.0205
2019-02-01 00:00:00,01570,"Webster, MA",,255050.000000,-0.0873,-0.0889,35.5,-0.1235,0.1094,66.00,-0.1877,0.0233,16.0,0.1429,0.1429,0.0,,,8.0,1.0000,1.0000,0.0,,,333515.0000,-0.0133,-0.1193,35.5,-0.1235,0.1094,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01571,"Dudley, MA",*,267500.000000,0.0511,,25.0,0.0000,,43.25,-0.2511,,8.0,-0.2000,0.3333,0.0,,,8.0,-0.2000,,0.0,,,304262.0000,0.0531,-0.0208,25.0,0.0000,0.9231,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01581,"Westborough, MA",*,506300.000000,-0.0919,,33.5,0.0635,,30.00,-0.6610,,18.0,0.5000,0.8000,0.0,,,4.0,-0.3333,0.0000,0.0,,,604565.0000,-0.0249,-0.1552,33.5,0.0635,0.6750,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01583,"West Boylston, MA",,323525.000000,0.1061,-0.0463,12.0,-0.3514,-0.1429,76.50,0.0699,-0.1232,0.0,-1.0000,-1.0000,0.0,,,6.0,2.0000,2.0000,0.0,,,353752.0000,0.0945,-0.0982,12.0,-0.3514,-0.1429,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01585,"West Brookfield, MA",,302450.000000,0.1101,0.0168,9.0,0.0588,-0.2800,56.50,-0.4145,-0.2981,0.0,-1.0000,-1.0000,0.0,,,0.0,,-1.0000,0.0,,,281268.0000,-0.1206,-0.0579,9.0,0.0588,-0.2800,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01588,"Whitinsville, MA",*,345000.000000,0.0074,,23.5,0.0444,,59.25,0.1733,,6.0,-0.5000,0.0000,0.0,,,4.0,-0.6000,1.0000,0.0,,,323805.0000,-0.0372,0.1351,23.5,0.0444,0.9583,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01590,"Sutton, MA",,464950.000000,0.0645,0.1342,34.0,0.0303,0.1333,50.75,-0.2425,-0.2162,14.0,0.7500,0.0000,0.0,,-1.0000,4.0,-0.6000,0.0000,0.0,,,515737.0000,0.0962,0.1390,34.0,0.0303,0.1333,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01602,"Worcester, MA",,270625.000000,-0.0463,0.0613,31.5,-0.2222,-0.3077,62.25,0.0462,-0.0349,14.0,-0.3636,-0.4615,0.0,,,2.0,-0.5000,-0.7500,1.0,,,292580.0000,-0.0299,0.0216,32.5,-0.1975,-0.2857,0.0317,0.0317,0.0317
2019-02-01 00:00:00,01603,"Worcester, MA",,222525.000000,0.0159,0.1210,31.5,-0.0735,-0.0308,48.00,0.0435,0.2468,6.0,-0.6250,-0.7273,0.0,,-1.0000,10.0,-0.1667,0.6667,0.0,,,212833.0000,-0.0011,0.0849,31.5,-0.0735,-0.0308,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01604,"Worcester, MA",*,229050.000000,0.0000,-0.0149,38.0,-0.0130,-0.0952,42.75,-0.2467,,20.0,0.0000,-0.2857,2.0,,,6.0,-0.5714,0.0000,0.0,,-1.0000,245782.0000,0.0432,-0.0508,38.0,-0.0130,-0.1163,0.0000,0.0000,-0.0238
2019-02-01 00:00:00,01605,"Worcester, MA",,269975.000000,0.0587,-0.0273,24.0,-0.1111,-0.3600,48.00,-0.3962,-0.4451,16.0,0.1429,0.6000,0.0,,-1.0000,4.0,,,0.0,,,281785.0000,0.0781,-0.0072,24.0,-0.1111,-0.3600,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01606,"Worcester, MA",,252375.000000,-0.1128,-0.1240,28.0,-0.3778,-0.3708,48.25,-0.0810,-0.5126,20.0,0.4286,0.0000,0.0,,,6.0,-0.2500,-0.5000,0.0,,,248741.0000,-0.0897,-0.0182,28.0,-0.3778,-0.3708,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01607,"Worcester, MA",,193750.000000,-0.1191,0.0062,11.0,0.0476,0.1000,35.75,-0.0592,-0.4042,8.0,-0.2000,1.0000,0.0,,,2.0,,,0.0,,,207589.0000,-0.0307,0.1234,11.0,0.0476,0.1000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01609,"Worcester, MA",*,366675.000000,0.0554,0.0636,24.0,-0.0588,0.2308,98.00,0.1395,,2.0,-0.7500,-0.7500,0.0,,,4.0,1.0000,1.0000,0.0,,,436987.0000,0.0697,0.0519,24.0,-0.0588,0.2308,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01612,"Paxton, MA",*,419950.000000,0.0120,-0.0562,16.0,-0.0303,-0.1579,97.50,-0.3467,,4.0,0.0000,0.0000,0.0,,,8.0,3.0000,3.0000,0.0,,,407966.0000,-0.1444,-0.1639,16.0,-0.0303,-0.1579,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01701,"Framingham, MA",*,544500.000000,-0.0447,,45.5,0.1235,0.6250,30.25,-0.5519,,36.0,0.3846,1.0000,0.0,,,10.0,1.5000,1.5000,0.0,,,662999.0000,-0.0404,-0.2144,45.5,0.1235,0.6250,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01702,"Framingham, MA",*,405475.000000,-0.0448,0.2012,30.0,-0.0769,0.6216,55.25,0.3558,,20.0,0.1111,0.1111,0.0,,,8.0,-0.4286,3.0000,0.0,,,443583.0000,-0.0149,0.0966,30.0,-0.0769,0.6216,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01720,"Acton, MA",*,652300.000000,-0.0337,-0.0228,47.0,-0.0784,0.3239,70.50,0.0217,,18.0,0.2857,-0.5000,0.0,-1.0000,,12.0,-0.1429,2.0000,0.0,,,631899.0000,0.0025,-0.1452,47.0,-0.0784,0.3239,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01721,"Ashland, MA",,488500.000000,0.0197,0.0735,25.5,-0.2273,-0.3544,67.00,0.0806,-0.4058,10.0,-0.3750,-0.2857,2.0,,-0.5000,2.0,-0.6667,-0.5000,0.0,,,503665.0000,0.0514,0.1067,25.5,-0.2273,-0.3544,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01730,"Bedford, MA",*,1228050.000000,0.0469,,23.5,0.0217,-0.0962,35.00,-0.4215,-0.3269,10.0,0.0000,-0.2857,0.0,,-1.0000,6.0,0.0000,0.0000,0.0,,,1120058.0000,0.0583,0.2489,23.5,0.0217,-0.0962,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01740,"Bolton, MA",,698500.000000,-0.0010,-0.0409,28.0,0.1200,0.3333,80.75,0.1919,-0.1175,10.0,0.2500,-0.2857,0.0,,,0.0,-1.0000,,0.0,,,696208.0000,0.0059,-0.0514,28.0,0.1200,0.3333,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01741,"Carlisle, MA",,899950.000000,0.0000,0.0000,27.5,0.3750,0.4474,30.50,-0.6772,-0.5734,12.0,1.0000,0.2000,0.0,,,2.0,,-0.5000,0.0,,,943880.0000,-0.0494,-0.1244,27.5,0.3750,0.4474,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01742,"Concord, MA",,1193050.000000,-0.0636,-0.0972,79.5,0.1955,0.0192,92.75,-0.2073,-0.2303,28.0,0.4000,0.0000,0.0,,,8.0,-0.3333,0.3333,0.0,,,1508213.0000,-0.0727,-0.2820,79.5,0.1955,0.0192,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01746,"Holliston, MA",,600040.000000,-0.0137,0.0526,36.5,-0.0395,-0.1310,102.00,0.0737,0.6320,8.0,-0.2000,-0.6000,0.0,,-1.0000,12.0,0.2000,1.0000,0.0,,,637130.0000,-0.0305,0.0324,36.5,-0.0395,-0.1310,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01747,"Hopedale, MA",*,344550.000000,0.0307,0.2308,16.0,-0.0857,0.0667,46.75,-0.3462,,8.0,0.3333,-0.2000,2.0,,,4.0,1.0000,,0.0,,,379825.0000,0.0190,-0.1821,16.0,-0.0857,0.0667,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01748,"Hopkinton, MA",*,682857.500000,-0.0082,0.0913,53.0,0.0816,-0.0862,72.00,-0.3027,,14.0,-0.4167,-0.5882,0.0,,-1.0000,6.0,-0.2500,0.5000,0.0,,,834510.0000,-0.0349,0.0949,53.0,0.0816,-0.0862,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01749,"Hudson, MA",,399950.000000,0.0011,0.0664,37.5,-0.0741,0.4423,60.50,-0.0435,-0.1597,14.0,-0.1250,-0.1250,0.0,,,2.0,-0.8333,-0.7500,0.0,,,487465.0000,0.0717,0.1271,37.5,-0.0741,0.4423,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01752,"Marlborough, MA",*,379299.750000,0.0287,,51.0,-0.1570,,45.50,-0.2222,,24.0,0.2000,-0.0769,0.0,,,12.0,-0.2500,1.0000,0.0,,,414387.0000,0.0532,0.0167,51.0,-0.1570,0.8545,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01754,"Maynard, MA",*,359050.000000,-0.1647,,25.5,0.5938,,31.50,-0.4324,,14.0,0.1667,0.7500,0.0,,,12.0,2.0000,2.0000,0.0,,,380404.0000,-0.0343,0.1039,25.5,0.5938,0.9615,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01756,"Mendon, MA",*,553725.000000,-0.0022,0.0599,13.0,-0.1034,-0.1034,85.75,-0.0730,,4.0,,-0.6000,0.0,,,2.0,-0.5000,0.0000,0.0,,,553814.0000,-0.0008,0.1391,13.0,-0.1034,-0.1034,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01757,"Milford, MA",,376250.000000,-0.0222,0.0380,37.0,0.0278,0.1385,44.00,-0.2348,-0.1200,14.0,-0.3000,-0.3636,0.0,,,8.0,0.3333,0.0000,0.0,,,379609.0000,-0.0123,0.0409,37.0,0.0278,0.1385,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01760,"Natick, MA",*,664050.000000,0.0069,,112.5,-0.0664,,53.00,-0.1783,,50.0,0.4706,0.6667,0.0,,,36.0,0.0588,3.5000,0.0,,,696706.0000,0.0202,-0.0365,112.5,-0.0664,1.6786,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01770,"Sherborn, MA",,796550.000000,0.0060,-0.1201,29.5,0.1569,-0.1449,72.50,-0.3095,-0.3830,8.0,0.0000,0.3333,0.0,,,6.0,0.5000,2.0000,0.0,,,996138.0000,-0.0024,-0.0839,29.5,0.1569,-0.1449,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01772,"Southborough, MA",*,681800.000000,-0.1761,0.0101,33.5,0.0635,0.1356,134.00,0.0806,,8.0,0.0000,-0.5556,0.0,,,0.0,-1.0000,-1.0000,0.0,,,984953.0000,-0.0446,0.0663,33.5,0.0635,0.1356,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01773,"Lincoln, MA",,1565050.000000,0.6059,-0.0079,14.0,0.0370,-0.1250,86.00,0.0299,-0.2505,4.0,-0.3333,-0.6000,0.0,,,0.0,,,0.0,,,1724313.0000,0.1100,-0.0238,14.0,0.0370,-0.1250,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01775,"Stow, MA",*,488700.000000,0.2369,,23.5,0.2051,0.1463,75.50,-0.4008,-0.1012,10.0,1.5000,0.2500,0.0,,,2.0,-0.5000,-0.5000,0.0,,,499682.0000,0.1131,-0.2543,23.5,0.2051,0.1463,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01776,"Sudbury, MA",*,789108.750000,0.0223,-0.0592,71.5,0.1532,0.3619,95.00,-0.1828,,18.0,-0.1818,-0.3571,0.0,,-1.0000,14.0,0.1667,6.0000,0.0,,,947401.0000,0.0056,0.0063,71.5,0.1532,0.3619,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01778,"Wayland, MA",*,807525.000000,0.1013,,32.0,0.3061,,24.25,-0.6861,,26.0,1.1667,0.8571,0.0,,,4.0,1.0000,1.0000,0.0,,,1075649.0000,0.0899,-0.1895,32.0,0.3061,0.7297,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01801,"Woburn, MA",*,499999.500000,-0.0338,,46.0,0.1646,,26.00,-0.5857,,38.0,0.3571,1.3750,0.0,,,10.0,0.2500,,0.0,,,540633.0000,-0.0135,-0.0131,46.0,0.1646,1.8750,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01803,"Burlington, MA",*,682050.000000,0.0071,,38.5,0.0694,,43.25,-0.0699,,16.0,0.0000,0.6000,0.0,,,6.0,-0.2500,2.0000,0.0,,,812167.0000,0.0616,0.1560,38.5,0.0694,1.4063,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01810,"Andover, MA",*,749950.000000,0.0075,,112.5,0.2431,,60.00,-0.2941,,52.0,0.8571,0.6250,0.0,,,10.0,0.0000,0.6667,0.0,,,876799.0000,0.0155,0.0295,112.5,0.2431,0.5000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01821,"Billerica, MA",,477500.000000,-0.0135,-0.0196,41.0,-0.1881,0.2813,47.00,-0.2358,-0.3712,22.0,0.0000,0.5714,0.0,,-1.0000,4.0,-0.6667,0.0000,0.0,,,505721.0000,-0.0143,-0.0675,41.0,-0.1881,0.2813,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01824,"Chelmsford, MA",,464950.000000,0.0108,0.0333,49.0,0.0538,0.8846,45.50,-0.3333,0.3285,24.0,0.7143,0.2000,0.0,,,12.0,-0.1429,1.0000,0.0,,,473463.0000,-0.0275,0.0318,49.0,0.0538,0.8846,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01826,"Dracut, MA",,375050.000000,0.1171,0.0446,41.5,-0.1942,-0.1782,30.00,-0.2982,-0.2105,32.0,0.4545,0.0000,0.0,,,6.0,-0.4000,-0.5000,0.0,,,374467.0000,0.0448,0.0062,41.5,-0.1942,-0.1782,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01830,"Haverhill, MA",,317475.000000,0.0724,0.0584,53.0,0.0707,0.2471,50.00,-0.2674,0.2987,16.0,-0.2727,0.0000,0.0,,,16.0,-0.1111,3.0000,0.0,,,342601.0000,0.0272,0.0447,53.0,0.0707,0.2471,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01832,"Haverhill, MA",,291950.000000,0.0278,0.1678,33.5,0.0152,-0.3495,45.75,-0.1117,-0.1528,18.0,-0.1000,-0.1818,0.0,,,8.0,1.0000,0.3333,0.0,,,353748.0000,0.0266,0.2193,33.5,0.0152,-0.3495,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01833,"Georgetown, MA",*,444975.000000,0.0113,,17.0,0.0000,,35.75,-0.1829,,10.0,0.2500,0.6667,0.0,,,4.0,1.0000,,0.0,,,499372.0000,0.0213,0.2501,17.0,0.0000,0.7000,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01834,"Groveland, MA",*,424975.000000,-0.1655,,19.0,0.0857,,73.00,0.1406,,0.0,-1.0000,-1.0000,0.0,,,8.0,1.0000,,0.0,,,460812.0000,-0.0563,-0.1439,19.0,0.0857,1.2353,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01835,"Haverhill, MA",*,325050.000000,0.0158,,35.0,-0.1139,,51.25,-0.1087,,10.0,-0.4444,0.6667,0.0,,,2.0,-0.6667,-0.5000,0.0,,,329412.0000,-0.0177,0.1109,35.0,-0.1139,0.8421,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01841,"Lawrence, MA",,277450.000000,0.0580,0.2614,25.0,-0.0196,0.5625,50.25,-0.1862,-0.0694,12.0,-0.1429,1.0000,0.0,,,2.0,-0.6667,-0.5000,0.0,,,276922.0000,0.0710,0.2300,25.0,-0.0196,0.5625,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01843,"Lawrence, MA",,299425.000000,0.0183,0.0696,15.0,-0.1176,0.2500,40.50,-0.1243,0.1096,8.0,0.3333,-0.2000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,294295.0000,0.0077,0.0710,15.0,-0.1176,0.2500,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01844,"Methuen, MA",,374500.000000,-0.0143,0.0799,110.0,0.1111,0.3924,46.50,-0.3497,0.0814,58.0,0.3810,0.3810,0.0,,-1.0000,20.0,-0.1667,0.6667,0.0,,,394223.0000,-0.0287,0.0019,110.0,0.1111,0.3924,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01845,"North Andover, MA",*,428700.000000,-0.1245,,54.0,-0.0924,0.0093,48.50,-0.3096,-0.1300,24.0,0.3333,-0.2941,0.0,-1.0000,,12.0,0.2000,-0.1429,0.0,,,693557.0000,-0.0262,0.1743,54.0,-0.0924,0.0093,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01850,"Lowell, MA",*,279975.000000,0.0766,0.0980,17.0,-0.3462,-0.2609,42.00,-0.2432,,6.0,-0.2500,-0.6667,0.0,,,2.0,-0.6667,0.0000,0.0,,,280233.0000,0.0389,0.0636,17.0,-0.3462,-0.2609,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01851,"Lowell, MA",*,287474.750000,0.0331,0.0315,30.5,-0.0615,0.5641,53.00,-0.1452,,18.0,0.5000,0.0000,0.0,,,10.0,-0.5833,0.6667,0.0,,,274300.0000,0.0283,0.0255,30.5,-0.0615,0.5641,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01852,"Lowell, MA",*,339950.000000,0.0226,0.0968,69.5,-0.1576,0.9577,75.25,0.1667,,30.0,0.3636,0.5000,0.0,,,14.0,0.4000,1.3333,0.0,,,351710.0000,-0.0032,0.0686,69.5,-0.1576,0.9577,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01854,"Lowell, MA",,318000.000000,0.0428,0.1780,20.5,0.1081,-0.2931,43.00,-0.4487,0.2286,12.0,1.0000,-0.4545,0.0,,,6.0,2.0000,0.5000,0.0,,,310898.0000,-0.0038,0.1176,20.5,0.1081,-0.2931,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01860,"Merrimac, MA",,422450.000000,0.1026,-0.2588,8.5,0.7000,-0.0556,17.25,-0.5461,-0.4609,4.0,-0.3333,-0.5000,0.0,,,2.0,0.0000,,0.0,,,437035.0000,0.0837,-0.1363,8.5,0.7000,-0.0556,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01862,"North Billerica, MA",*,499950.000000,0.0396,,16.5,-0.1750,,43.50,-0.3786,,6.0,-0.6250,0.5000,0.0,,,6.0,0.0000,,0.0,,,482048.0000,0.0020,0.1342,16.5,-0.1750,1.5385,0.0000,0.0000,0.0000
2019-02-01 00:00:00,01863,"North Chelmsford, MA",,308525.000000,-0.1400,-0.1184,29.5,0.1132,0.3409,54.50,-0.1417,0.1848,22.0,0.8333,1.2000,0.0,,-1.0000,14.0,6.0000,1.3333,0.0,,,340933.0000,-0.0913,-0.0158,29.5,0.1132,0.3409,0.0000,0.0000,0.0000
